eps,silhouette,calinski,davies,execution_time,final_score
0.02,-0.44474741630777853,2.344300077085623,2.3362250209389175,0.08430004119873047,-0.24999999999999997
0.05,-0.39200922541099464,28.369365465088958,1.3845385595310795,0.1643223762512207,-0.10547765600165908
0.1,-0.16745841916485057,116.7695534087574,1.146961113827486,0.21375012397766113,0.023668599497194742
0.5,0.6861419388547577,2348.545242281512,1.9090994270213641,0.8392834663391113,0.3519992741764585
1.0,0.654401866501746,3208.72847893071,1.922568045151535,2.729515314102173,0.35904520334455436
2.0,0.6548963979406498,3257.989244247258,0.3724832129609783,3.9970014095306396,0.557879737343137
3.0,0.7175571457140906,9596.379840530119,0.39750056367833314,6.370655298233032,0.7468150916510868
5.0,0.7175571457140906,9596.379840530119,0.39750056367833314,5.950355529785156,0.7468150916510868
