n_clusters,silhouette,calinski,davies,execution_time,final_score
2.0,0.7175571457140906,9596.379840530119,0.39750056367833314,17.62073826789856,0.4999999999999999
3.0,0.29262514470920287,9924.647282112333,0.9488069765971104,17.392275094985962,-0.13424960046127216
4.0,0.30277094407849103,11932.642990894086,0.8484623241646259,20.44786500930786,0.13221264993499804
5.0,0.2661917630362916,11430.19911416047,1.009602699883498,19.79251456260681,-0.025605926964824555
6.0,0.2560899057436198,11142.121877916656,0.9952000020401167,18.341293811798096,-0.06111026125334662
7.0,0.23925388068108216,11355.015548726076,0.8828529105609026,18.90286922454834,-0.010042807193358094
8.0,0.24987260158241612,11306.306129109838,0.8647234853835148,19.64079737663269,0.0032498524287878916
